day,MSOA21CD,activity_count
2021-10-1,E02007112,27
2021-10-1,E02007113,69
2021-10-1,E02007114,53
2021-10-1,E02007115,123
2021-10-10,E02000001,405
2021-10-10,E02000002,60
2021-10-10,E02000003,108
2021-10-10,E02000004,44
2021-10-10,E02000005,55
2021-10-10,E02000007,80
2021-10-10,E02000008,56
2021-10-10,E02000009,58
2021-10-10,E02000010,34
2021-10-10,E02000011,69
2021-10-10,E02000012,36
2021-10-10,E02000013,88
2021-10-10,E02000014,55
2021-10-10,E02000015,59
2021-10-10,E02000016,102
2021-10-10,E02000017,54
2021-10-10,E02000018,46
2021-10-10,E02000019,151
2021-10-10,E02000020,60
2021-10-10,E02000021,67
2021-10-10,E02000022,42
2021-10-10,E02000023,47
2021-10-10,E02000024,94
2021-10-10,E02000025,41
2021-10-10,E02000026,19
2021-10-10,E02000027,69
2021-10-10,E02000028,38
2021-10-10,E02000029,58
2021-10-10,E02000030,109
2021-10-10,E02000031,104
2021-10-10,E02000032,44
2021-10-10,E02000033,37
2021-10-10,E02000034,50
2021-10-10,E02000035,37
2021-10-10,E02000036,60
2021-10-10,E02000037,107
2021-10-10,E02000038,82
2021-10-10,E02000039,80
2021-10-10,E02000040,95
2021-10-10,E02000041,135
2021-10-10,E02000042,93
2021-10-10,E02000043,30
2021-10-10,E02000044,42
2021-10-10,E02000045,103
2021-10-10,E02000046,78
2021-10-10,E02000047,72
2021-10-10,E02000048,136
2021-10-10,E02000049,21
2021-10-10,E02000050,144
2021-10-10,E02000051,78
2021-10-10,E02000052,54
2021-10-10,E02000054,39
2021-10-10,E02000055,98
2021-10-10,E02000056,118
2021-10-10,E02000057,34
2021-10-10,E02000058,118
2021-10-10,E02000059,70
2021-10-10,E02000060,84
2021-10-10,E02000061,140
2021-10-10,E02000062,242
2021-10-10,E02000063,8
2021-10-10,E02000064,43
2021-10-10,E02000065,23
2021-10-10,E02000066,43
2021-10-10,E02000067,135
2021-10-10,E02000068,142
2021-10-10,E02000069,17
2021-10-10,E02000070,28
2021-10-10,E02000071,53
2021-10-10,E02000072,78
2021-10-10,E02000073,40
2021-10-10,E02000074,26
2021-10-10,E02000075,31
2021-10-10,E02000077,54
2021-10-10,E02000078,92
2021-10-10,E02000079,275
2021-10-10,E02000080,165
2021-10-10,E02000081,97
2021-10-10,E02000082,52
2021-10-10,E02000083,203
2021-10-10,E02000084,72
2021-10-10,E02000085,69
2021-10-10,E02000086,39
2021-10-10,E02000087,76
2021-10-10,E02000088,27
2021-10-10,E02000089,41
2021-10-10,E02000090,172
2021-10-10,E02000091,102
2021-10-10,E02000092,96
2021-10-10,E02000093,80
2021-10-10,E02000094,114
2021-10-10,E02000095,111
2021-10-10,E02000096,65
2021-10-10,E02000097,42
2021-10-10,E02000098,28
2021-10-10,E02000099,35
2021-10-10,E02000100,64
2021-10-10,E02000101,70
2021-10-10,E02000102,38
2021-10-10,E02000103,57
2021-10-10,E02000104,30
2021-10-10,E02000105,46
2021-10-10,E02000106,34
2021-10-10,E02000107,43
2021-10-10,E02000108,18
2021-10-10,E02000110,22
2021-10-10,E02000111,59
2021-10-10,E02000112,89
2021-10-10,E02000113,119
2021-10-10,E02000114,45
2021-10-10,E02000115,37
2021-10-10,E02000116,46
2021-10-10,E02000117,22
2021-10-10,E02000118,47
2021-10-10,E02000119,72
2021-10-10,E02000120,25
2021-10-10,E02000121,150
2021-10-10,E02000122,14
2021-10-10,E02000123,68
2021-10-10,E02000124,59
2021-10-10,E02000125,22
2021-10-10,E02000126,18
2021-10-10,E02000127,66
2021-10-10,E02000128,108
2021-10-10,E02000130,51
2021-10-10,E02000131,66
2021-10-10,E02000132,92
2021-10-10,E02000133,92
2021-10-10,E02000134,139
2021-10-10,E02000135,27
2021-10-10,E02000136,52
2021-10-10,E02000137,21
2021-10-10,E02000138,54
2021-10-10,E02000139,45
2021-10-10,E02000140,94
2021-10-10,E02000141,21
2021-10-10,E02000142,70
2021-10-10,E02000144,307
2021-10-10,E02000145,232
2021-10-10,E02000146,68
2021-10-10,E02000147,38
2021-10-10,E02000148,102
2021-10-10,E02000149,89
2021-10-10,E02000150,82
2021-10-10,E02000151,66
2021-10-10,E02000152,67
2021-10-10,E02000153,113
2021-10-10,E02000154,202
2021-10-10,E02000155,24
2021-10-10,E02000156,197
2021-10-10,E02000157,46
2021-10-10,E02000158,75
2021-10-10,E02000159,151
2021-10-10,E02000160,151
2021-10-10,E02000161,57
2021-10-10,E02000162,96
2021-10-10,E02000163,119
2021-10-10,E02000165,43
2021-10-10,E02000166,53
2021-10-10,E02000167,93
2021-10-10,E02000168,22
2021-10-10,E02000169,52
2021-10-10,E02000170,20
2021-10-10,E02000171,17
2021-10-10,E02000172,43
2021-10-10,E02000173,49
2021-10-10,E02000174,28
2021-10-10,E02000175,102
2021-10-10,E02000176,19
2021-10-10,E02000177,29
2021-10-10,E02000178,47
2021-10-10,E02000179,23
2021-10-10,E02000180,32
2021-10-10,E02000181,5
2021-10-10,E02000182,49
2021-10-10,E02000183,110
2021-10-10,E02000184,45
2021-10-10,E02000185,28
2021-10-10,E02000186,140
2021-10-10,E02000187,213
2021-10-10,E02000188,69
2021-10-10,E02000191,125
2021-10-10,E02000192,19
2021-10-10,E02000193,241
2021-10-10,E02000194,47
2021-10-10,E02000195,54
2021-10-10,E02000196,33
2021-10-10,E02000197,47
2021-10-10,E02000198,24
2021-10-10,E02000199,26
2021-10-10,E02000200,46
2021-10-10,E02000201,31
2021-10-10,E02000202,24
2021-10-10,E02000203,70
2021-10-10,E02000204,75
2021-10-10,E02000206,56
2021-10-10,E02000207,24
2021-10-10,E02000208,74
2021-10-10,E02000209,107
2021-10-10,E02000210,11
2021-10-10,E02000211,54
2021-10-10,E02000212,201
2021-10-10,E02000213,149
2021-10-10,E02000214,33
2021-10-10,E02000215,42
2021-10-10,E02000216,19
2021-10-10,E02000217,283
2021-10-10,E02000218,51
2021-10-10,E02000219,98
2021-10-10,E02000221,226
2021-10-10,E02000222,61
2021-10-10,E02000223,23
2021-10-10,E02000224,55
2021-10-10,E02000225,34
2021-10-10,E02000226,98
2021-10-10,E02000227,60
2021-10-10,E02000228,56
2021-10-10,E02000229,64
2021-10-10,E02000230,97
2021-10-10,E02000231,25
2021-10-10,E02000232,41
2021-10-10,E02000233,11
2021-10-10,E02000234,43
2021-10-10,E02000235,12
2021-10-10,E02000236,40
2021-10-10,E02000237,41
2021-10-10,E02000238,67
2021-10-10,E02000239,48
2021-10-10,E02000240,33
2021-10-10,E02000241,66
2021-10-10,E02000242,26
2021-10-10,E02000243,155
2021-10-10,E02000244,101
2021-10-10,E02000245,66
2021-10-10,E02000246,54
2021-10-10,E02000247,38
2021-10-10,E02000248,54
2021-10-10,E02000249,70
2021-10-10,E02000250,24
2021-10-10,E02000251,18
2021-10-10,E02000252,142
2021-10-10,E02000253,38
2021-10-10,E02000254,30
2021-10-10,E02000255,52
2021-10-10,E02000256,36
2021-10-10,E02000258,20
2021-10-10,E02000259,32
2021-10-10,E02000260,170
2021-10-10,E02000261,37
2021-10-10,E02000262,55
2021-10-10,E02000263,70
2021-10-10,E02000264,47
2021-10-10,E02000265,74
2021-10-10,E02000266,93
2021-10-10,E02000267,51
2021-10-10,E02000268,32
2021-10-10,E02000269,32
2021-10-10,E02000270,49
2021-10-10,E02000271,30
2021-10-10,E02000272,30
2021-10-10,E02000275,73
2021-10-10,E02000276,30
2021-10-10,E02000277,24
2021-10-10,E02000278,56
2021-10-10,E02000279,37
2021-10-10,E02000280,115
2021-10-10,E02000281,41
2021-10-10,E02000282,40
2021-10-10,E02000283,25
2021-10-10,E02000284,69
2021-10-10,E02000285,30
2021-10-10,E02000286,25
2021-10-10,E02000287,78
2021-10-10,E02000288,215
2021-10-10,E02000289,23
2021-10-10,E02000290,71
2021-10-10,E02000291,101
2021-10-10,E02000292,80
2021-10-10,E02000293,29
2021-10-10,E02000294,45
2021-10-10,E02000295,34
2021-10-10,E02000296,121
2021-10-10,E02000297,39
2021-10-10,E02000298,53
2021-10-10,E02000299,41
2021-10-10,E02000300,29
2021-10-10,E02000301,35
2021-10-10,E02000302,33
2021-10-10,E02000303,67
2021-10-10,E02000304,30
2021-10-10,E02000305,52
2021-10-10,E02000306,121
2021-10-10,E02000307,26
2021-10-10,E02000308,32
2021-10-10,E02000309,148
2021-10-10,E02000311,45
2021-10-10,E02000312,54
2021-10-10,E02000313,23
2021-10-10,E02000314,110
2021-10-10,E02000315,57
2021-10-10,E02000317,21
2021-10-10,E02000318,51
2021-10-10,E02000319,60
2021-10-10,E02000320,21
2021-10-10,E02000321,26
2021-10-10,E02000323,48
2021-10-10,E02000324,61
2021-10-10,E02000326,13
2021-10-10,E02000327,58
2021-10-10,E02000328,21
2021-10-10,E02000329,49
2021-10-10,E02000331,97
2021-10-10,E02000332,33
2021-10-10,E02000333,31
2021-10-10,E02000334,108
2021-10-10,E02000335,22
2021-10-10,E02000337,48
2021-10-10,E02000339,98
2021-10-10,E02000340,211
2021-10-10,E02000341,61
2021-10-10,E02000342,39
2021-10-10,E02000343,37
2021-10-10,E02000344,30
2021-10-10,E02000345,37
2021-10-10,E02000346,16
2021-10-10,E02000347,14
2021-10-10,E02000348,22
2021-10-10,E02000350,8
2021-10-10,E02000351,19
2021-10-10,E02000352,25
2021-10-10,E02000353,33
2021-10-10,E02000354,22
2021-10-10,E02000355,17
2021-10-10,E02000356,11
2021-10-10,E02000357,28
2021-10-10,E02000358,36
2021-10-10,E02000359,19
2021-10-10,E02000360,22
2021-10-10,E02000361,62
2021-10-10,E02000362,39
2021-10-10,E02000363,39
2021-10-10,E02000364,20
2021-10-10,E02000366,22
2021-10-10,E02000367,62
2021-10-10,E02000368,28
2021-10-10,E02000369,24
2021-10-10,E02000370,18
2021-10-10,E02000372,80
2021-10-10,E02000373,17
2021-10-10,E02000374,14
2021-10-10,E02000375,396
2021-10-10,E02000376,25
2021-10-10,E02000377,31
2021-10-10,E02000378,28
2021-10-10,E02000379,12
2021-10-10,E02000380,10
2021-10-10,E02000381,32
2021-10-10,E02000382,48
2021-10-10,E02000383,33
2021-10-10,E02000384,145
2021-10-10,E02000385,26
2021-10-10,E02000386,14
2021-10-10,E02000387,21
2021-10-10,E02000388,45
2021-10-10,E02000389,34
2021-10-10,E02000390,23
2021-10-10,E02000391,73
2021-10-10,E02000392,48
2021-10-10,E02000393,12
2021-10-10,E02000394,31
2021-10-10,E02000395,58
2021-10-10,E02000396,35
2021-10-10,E02000397,24
2021-10-10,E02000398,35
2021-10-10,E02000400,30
2021-10-10,E02000401,41
2021-10-10,E02000402,19
2021-10-10,E02000403,38
2021-10-10,E02000404,19
2021-10-10,E02000405,122
2021-10-10,E02000406,31
2021-10-10,E02000407,49
2021-10-10,E02000408,41
2021-10-10,E02000409,23
2021-10-10,E02000410,31
2021-10-10,E02000411,34
2021-10-10,E02000412,190
2021-10-10,E02000413,29
2021-10-10,E02000414,11
2021-10-10,E02000415,39
2021-10-10,E02000416,38
2021-10-10,E02000417,79
2021-10-10,E02000418,39
2021-10-10,E02000419,38
2021-10-10,E02000420,22
2021-10-10,E02000421,93
2021-10-10,E02000422,21
2021-10-10,E02000423,40
2021-10-10,E02000424,23
2021-10-10,E02000425,37
2021-10-10,E02000426,45
2021-10-10,E02000427,63
2021-10-10,E02000428,29
2021-10-10,E02000429,23
2021-10-10,E02000430,36
2021-10-10,E02000431,13
2021-10-10,E02000432,17
2021-10-10,E02000433,117
2021-10-10,E02000434,68
2021-10-10,E02000435,28
2021-10-10,E02000436,35
2021-10-10,E02000437,47
2021-10-10,E02000438,77
2021-10-10,E02000439,52
2021-10-10,E02000440,58
2021-10-10,E02000441,66
2021-10-10,E02000442,61
2021-10-10,E02000443,51
2021-10-10,E02000444,43
2021-10-10,E02000445,86
2021-10-10,E02000447,37
2021-10-10,E02000448,87
2021-10-10,E02000449,56
2021-10-10,E02000451,71
2021-10-10,E02000452,96
2021-10-10,E02000453,62
2021-10-10,E02000454,45
2021-10-10,E02000455,195
2021-10-10,E02000456,28
2021-10-10,E02000457,71
2021-10-10,E02000459,69
2021-10-10,E02000460,46
2021-10-10,E02000461,92
2021-10-10,E02000462,59
2021-10-10,E02000463,19
2021-10-10,E02000464,44
2021-10-10,E02000465,49
2021-10-10,E02000466,52
2021-10-10,E02000467,97
2021-10-10,E02000468,113
2021-10-10,E02000469,66
2021-10-10,E02000470,241
2021-10-10,E02000471,77
2021-10-10,E02000472,59
2021-10-10,E02000473,76
2021-10-10,E02000474,141
2021-10-10,E02000475,76
2021-10-10,E02000476,544
2021-10-10,E02000477,49
2021-10-10,E02000478,28
2021-10-10,E02000479,126
2021-10-10,E02000480,130
2021-10-10,E02000481,76
2021-10-10,E02000482,80
2021-10-10,E02000483,135
2021-10-10,E02000484,72
2021-10-10,E02000485,123
2021-10-10,E02000486,50
2021-10-10,E02000487,96
2021-10-10,E02000488,60
2021-10-10,E02000489,98
2021-10-10,E02000490,45
2021-10-10,E02000491,74
2021-10-10,E02000492,58
2021-10-10,E02000493,56
2021-10-10,E02000494,65
2021-10-10,E02000495,102
2021-10-10,E02000496,56
2021-10-10,E02000497,41
2021-10-10,E02000498,63
2021-10-10,E02000499,63
2021-10-10,E02000500,157
2021-10-10,E02000501,51
2021-10-10,E02000502,78
2021-10-10,E02000503,24
2021-10-10,E02000504,46
2021-10-10,E02000506,57
2021-10-10,E02000507,38
2021-10-10,E02000508,162
2021-10-10,E02000509,100
2021-10-10,E02000510,73
2021-10-10,E02000511,59
2021-10-10,E02000512,36
2021-10-10,E02000513,30
2021-10-10,E02000514,90
2021-10-10,E02000515,98
2021-10-10,E02000516,55
2021-10-10,E02000517,39
2021-10-10,E02000518,44
2021-10-10,E02000519,139
2021-10-10,E02000520,144
2021-10-10,E02000521,71
2021-10-10,E02000522,32
2021-10-10,E02000523,64
2021-10-10,E02000524,622
2021-10-10,E02000525,78
2021-10-10,E02000526,75
2021-10-10,E02000529,32
2021-10-10,E02000530,137
2021-10-10,E02000531,77
2021-10-10,E02000532,150
2021-10-10,E02000533,34
2021-10-10,E02000534,125
2021-10-10,E02000535,27
2021-10-10,E02000536,59
2021-10-10,E02000537,54
2021-10-10,E02000538,78
2021-10-10,E02000539,70
2021-10-10,E02000540,70
2021-10-10,E02000541,44
2021-10-10,E02000542,73
2021-10-10,E02000543,204
2021-10-10,E02000544,12
2021-10-10,E02000545,86
2021-10-10,E02000546,44
2021-10-10,E02000547,65
2021-10-10,E02000548,24
2021-10-10,E02000549,130
2021-10-10,E02000550,70
2021-10-10,E02000551,45
2021-10-10,E02000552,27
2021-10-10,E02000553,36
2021-10-10,E02000554,23
2021-10-10,E02000555,12
2021-10-10,E02000556,32
2021-10-10,E02000557,62
2021-10-10,E02000558,36
2021-10-10,E02000559,12
2021-10-10,E02000560,62
2021-10-10,E02000561,21
2021-10-10,E02000562,15
2021-10-10,E02000563,12
2021-10-10,E02000564,76
2021-10-10,E02000565,13
2021-10-10,E02000566,32
2021-10-10,E02000567,7
2021-10-10,E02000568,27
2021-10-10,E02000569,24
2021-10-10,E02000570,15
2021-10-10,E02000571,12
2021-10-10,E02000572,15
2021-10-10,E02000573,127
2021-10-10,E02000574,50
2021-10-10,E02000575,52
2021-10-10,E02000576,55
2021-10-10,E02000577,54
2021-10-10,E02000578,15
2021-10-10,E02000579,32
2021-10-10,E02000580,72
2021-10-10,E02000581,29
2021-10-10,E02000582,71
2021-10-10,E02000583,28
2021-10-10,E02000584,102
2021-10-10,E02000585,33
2021-10-10,E02000586,79
2021-10-10,E02000587,70
2021-10-10,E02000588,143
2021-10-10,E02000589,39
2021-10-10,E02000590,89
2021-10-10,E02000591,29
2021-10-10,E02000592,83
2021-10-10,E02000593,15
2021-10-10,E02000594,76
2021-10-10,E02000595,76
2021-10-10,E02000596,56
2021-10-10,E02000597,27
2021-10-10,E02000598,37
2021-10-10,E02000599,41
2021-10-10,E02000600,50
2021-10-10,E02000601,75
2021-10-10,E02000602,63
2021-10-10,E02000603,68
2021-10-10,E02000604,111
2021-10-10,E02000605,28
2021-10-10,E02000606,391
2021-10-10,E02000607,21
2021-10-10,E02000608,61
2021-10-10,E02000609,30
2021-10-10,E02000610,23
2021-10-10,E02000611,20
2021-10-10,E02000612,34
2021-10-10,E02000613,26
2021-10-10,E02000614,93
2021-10-10,E02000615,67
2021-10-10,E02000616,12
2021-10-10,E02000617,171
2021-10-10,E02000619,31
2021-10-10,E02000620,53
2021-10-10,E02000621,100
2021-10-10,E02000622,40
2021-10-10,E02000623,27
2021-10-10,E02000624,16
2021-10-10,E02000625,29
2021-10-10,E02000626,24
2021-10-10,E02000627,38
2021-10-10,E02000628,96
2021-10-10,E02000629,50
2021-10-10,E02000630,33
2021-10-10,E02000631,81
2021-10-10,E02000632,24
2021-10-10,E02000633,64
2021-10-10,E02000634,30
2021-10-10,E02000635,53
2021-10-10,E02000636,40
2021-10-10,E02000637,23
2021-10-10,E02000638,40
2021-10-10,E02000639,16
2021-10-10,E02000640,17
2021-10-10,E02000641,17
2021-10-10,E02000642,41
2021-10-10,E02000643,24
2021-10-10,E02000644,24
2021-10-10,E02000645,43
2021-10-10,E02000646,72
2021-10-10,E02000647,20
2021-10-10,E02000648,10
2021-10-10,E02000649,82
2021-10-10,E02000650,39
2021-10-10,E02000651,38
2021-10-10,E02000652,26
2021-10-10,E02000653,34
2021-10-10,E02000654,36
2021-10-10,E02000655,46
2021-10-10,E02000657,41
2021-10-10,E02000658,17
2021-10-10,E02000659,32
2021-10-10,E02000660,20
2021-10-10,E02000661,76
2021-10-10,E02000662,6
2021-10-10,E02000663,11
2021-10-10,E02000665,46
2021-10-10,E02000666,16
2021-10-10,E02000667,20
2021-10-10,E02000668,31
2021-10-10,E02000669,37
2021-10-10,E02000670,37
2021-10-10,E02000671,28
2021-10-10,E02000672,81
2021-10-10,E02000673,46
2021-10-10,E02000674,15
2021-10-10,E02000675,40
2021-10-10,E02000676,18
2021-10-10,E02000677,52
2021-10-10,E02000678,23
2021-10-10,E02000679,21
2021-10-10,E02000680,12
2021-10-10,E02000681,115
2021-10-10,E02000682,44
2021-10-10,E02000683,13
2021-10-10,E02000685,35
2021-10-10,E02000686,63
2021-10-10,E02000687,35
2021-10-10,E02000689,73
2021-10-10,E02000690,80
2021-10-10,E02000691,92
2021-10-10,E02000692,83
2021-10-10,E02000693,133
2021-10-10,E02000694,27
2021-10-10,E02000695,28
2021-10-10,E02000696,36
2021-10-10,E02000697,116
2021-10-10,E02000698,54
2021-10-10,E02000699,33
2021-10-10,E02000700,23
2021-10-10,E02000701,63
2021-10-10,E02000702,29
2021-10-10,E02000703,70
2021-10-10,E02000704,151
2021-10-10,E02000705,38
2021-10-10,E02000706,47
2021-10-10,E02000707,29
2021-10-10,E02000708,121
2021-10-10,E02000709,24
2021-10-10,E02000710,92
2021-10-10,E02000711,72
2021-10-10,E02000712,33
2021-10-10,E02000713,42
2021-10-10,E02000714,12
2021-10-10,E02000715,15
2021-10-10,E02000716,50
2021-10-10,E02000717,45
2021-10-10,E02000718,17
2021-10-10,E02000719,14
2021-10-10,E02000720,12
2021-10-10,E02000721,58
2021-10-10,E02000722,18
2021-10-10,E02000723,51
2021-10-10,E02000724,13
2021-10-10,E02000725,114
2021-10-10,E02000727,55
2021-10-10,E02000728,26
2021-10-10,E02000729,23
2021-10-10,E02000730,79
2021-10-10,E02000731,87
2021-10-10,E02000732,22
2021-10-10,E02000733,28
2021-10-10,E02000734,17
2021-10-10,E02000735,17
2021-10-10,E02000736,23
2021-10-10,E02000737,47
2021-10-10,E02000738,27
2021-10-10,E02000739,19
2021-10-10,E02000740,54
2021-10-10,E02000741,55
2021-10-10,E02000742,27
2021-10-10,E02000743,53
2021-10-10,E02000744,15
2021-10-10,E02000745,22
2021-10-10,E02000746,331
2021-10-10,E02000747,85
2021-10-10,E02000748,39
2021-10-10,E02000749,68
2021-10-10,E02000751,59
2021-10-10,E02000752,74
2021-10-10,E02000753,9
2021-10-10,E02000754,18
2021-10-10,E02000755,29
2021-10-10,E02000756,184
2021-10-10,E02000757,105
2021-10-10,E02000758,20
2021-10-10,E02000759,53
2021-10-10,E02000760,49
2021-10-10,E02000762,35
2021-10-10,E02000763,84
2021-10-10,E02000764,73
2021-10-10,E02000765,57
2021-10-10,E02000767,101
2021-10-10,E02000768,47
2021-10-10,E02000770,43
2021-10-10,E02000772,152
2021-10-10,E02000773,34
2021-10-10,E02000774,65
2021-10-10,E02000776,31
2021-10-10,E02000777,55
2021-10-10,E02000779,83
2021-10-10,E02000781,40
2021-10-10,E02000782,79
2021-10-10,E02000783,33
2021-10-10,E02000784,98
2021-10-10,E02000785,191
2021-10-10,E02000786,66
2021-10-10,E02000787,121
2021-10-10,E02000788,43
2021-10-10,E02000789,30
2021-10-10,E02000790,21
2021-10-10,E02000791,153
2021-10-10,E02000792,52
2021-10-10,E02000793,60
2021-10-10,E02000794,44
2021-10-10,E02000795,100
2021-10-10,E02000796,50
2021-10-10,E02000797,86
2021-10-10,E02000798,75
2021-10-10,E02000799,35
2021-10-10,E02000800,48
2021-10-10,E02000801,34
2021-10-10,E02000802,44
2021-10-10,E02000803,82
2021-10-10,E02000804,113
2021-10-10,E02000805,79
2021-10-10,E02000806,93
2021-10-10,E02000807,20
2021-10-10,E02000808,183
2021-10-10,E02000810,32
2021-10-10,E02000812,69
2021-10-10,E02000813,92
2021-10-10,E02000814,68
2021-10-10,E02000815,43
2021-10-10,E02000816,34
2021-10-10,E02000817,28
2021-10-10,E02000818,59
2021-10-10,E02000819,62
2021-10-10,E02000820,36
2021-10-10,E02000821,68
2021-10-10,E02000822,29
2021-10-10,E02000823,32
2021-10-10,E02000824,49
2021-10-10,E02000825,40
2021-10-10,E02000826,31
2021-10-10,E02000827,87
2021-10-10,E02000828,86
2021-10-10,E02000829,32
2021-10-10,E02000830,34
2021-10-10,E02000831,47
2021-10-10,E02000832,25
2021-10-10,E02000833,30
2021-10-10,E02000834,31
2021-10-10,E02000835,23
2021-10-10,E02000836,57
2021-10-10,E02000837,128
2021-10-10,E02000838,36
2021-10-10,E02000839,59
2021-10-10,E02000840,32
2021-10-10,E02000841,114
2021-10-10,E02000842,117
2021-10-10,E02000843,49
2021-10-10,E02000844,48
2021-10-10,E02000845,64
2021-10-10,E02000846,62
2021-10-10,E02000847,54
2021-10-10,E02000848,90
2021-10-10,E02000849,33
2021-10-10,E02000850,146
2021-10-10,E02000851,359
2021-10-10,E02000852,28
2021-10-10,E02000853,30
2021-10-10,E02000854,59
2021-10-10,E02000855,71
2021-10-10,E02000856,88
2021-10-10,E02000857,43
2021-10-10,E02000858,95
2021-10-10,E02000859,57
2021-10-10,E02000860,37
2021-10-10,E02000861,50
2021-10-10,E02000863,59
2021-10-10,E02000864,65
2021-10-10,E02000865,18
2021-10-10,E02000866,61
2021-10-10,E02000867,34
2021-10-10,E02000868,22
2021-10-10,E02000869,36
2021-10-10,E02000870,29
2021-10-10,E02000871,39
2021-10-10,E02000872,56
2021-10-10,E02000873,31
2021-10-10,E02000874,22
2021-10-10,E02000875,20
2021-10-10,E02000876,51
2021-10-10,E02000877,32
2021-10-10,E02000878,154
2021-10-10,E02000879,36
2021-10-10,E02000880,61
2021-10-10,E02000881,14
2021-10-10,E02000882,15
2021-10-10,E02000883,38
2021-10-10,E02000884,66
2021-10-10,E02000885,19
2021-10-10,E02000886,19
2021-10-10,E02000887,19
2021-10-10,E02000888,29
2021-10-10,E02000889,28
2021-10-10,E02000890,53
2021-10-10,E02000893,30
2021-10-10,E02000894,17
2021-10-10,E02000895,53
2021-10-10,E02000896,60
2021-10-10,E02000897,24
2021-10-10,E02000898,42
2021-10-10,E02000899,52
2021-10-10,E02000900,127
2021-10-10,E02000901,90
2021-10-10,E02000902,61
2021-10-10,E02000903,43
2021-10-10,E02000904,32
2021-10-10,E02000905,30
2021-10-10,E02000906,10
2021-10-10,E02000907,29
2021-10-10,E02000908,50
2021-10-10,E02000909,29
2021-10-10,E02000910,51
2021-10-10,E02000911,129
2021-10-10,E02000912,32
2021-10-10,E02000913,50
2021-10-10,E02000914,38
2021-10-10,E02000915,55
2021-10-10,E02000916,64
2021-10-10,E02000917,26
2021-10-10,E02000918,54
2021-10-10,E02000919,16
2021-10-10,E02000920,78
2021-10-10,E02000921,25
2021-10-10,E02000922,27
2021-10-10,E02000923,41
2021-10-10,E02000925,22
2021-10-10,E02000926,57
2021-10-10,E02000927,12
2021-10-10,E02000928,46
2021-10-10,E02000929,30
2021-10-10,E02000930,101
2021-10-10,E02000931,27
2021-10-10,E02000932,164
2021-10-10,E02000933,36
2021-10-10,E02000934,99
2021-10-10,E02000935,46
2021-10-10,E02000936,26
2021-10-10,E02000937,32
2021-10-10,E02000938,37
2021-10-10,E02000939,28
2021-10-10,E02000940,152
2021-10-10,E02000941,19
2021-10-10,E02000942,61
2021-10-10,E02000943,67
2021-10-10,E02000944,13
2021-10-10,E02000945,81
2021-10-10,E02000946,54
2021-10-10,E02000947,27
2021-10-10,E02000948,28
