day,LAD22CD,activity_count
2021-12-30,E09000029,1597
2021-12-30,E09000030,1124
2021-12-30,E09000031,1204
2021-12-30,E09000032,1577
2021-12-30,E09000033,3612
2021-12-31,E09000001,343
2021-12-31,E09000002,1269
2021-12-31,E09000003,2398
2021-12-31,E09000004,2149
2021-12-31,E09000005,1633
2021-12-31,E09000006,3172
2021-12-31,E09000007,1235
2021-12-31,E09000008,2382
2021-12-31,E09000009,1852
2021-12-31,E09000010,1803
2021-12-31,E09000011,2189
2021-12-31,E09000012,669
2021-12-31,E09000013,893
2021-12-31,E09000014,1012
2021-12-31,E09000015,1397
2021-12-31,E09000016,2536
2021-12-31,E09000017,2593
2021-12-31,E09000018,1714
2021-12-31,E09000019,629
2021-12-31,E09000020,902
2021-12-31,E09000021,1230
2021-12-31,E09000022,1279
2021-12-31,E09000023,1351
2021-12-31,E09000024,1325
2021-12-31,E09000025,1785
2021-12-31,E09000026,1789
2021-12-31,E09000027,1332
2021-12-31,E09000028,1398
2021-12-31,E09000029,1614
2021-12-31,E09000030,1130
2021-12-31,E09000031,1224
2021-12-31,E09000032,1613
2021-12-31,E09000033,2753
2021-12-4,E09000001,593
2021-12-4,E09000002,1962
2021-12-4,E09000003,3866
2021-12-4,E09000004,3272
2021-12-4,E09000005,2752
2021-12-4,E09000006,5141
2021-12-4,E09000007,2348
2021-12-4,E09000008,4081
2021-12-4,E09000009,3067
2021-12-4,E09000010,2767
2021-12-4,E09000011,3430
2021-12-4,E09000012,1222
2021-12-4,E09000013,2052
2021-12-4,E09000014,1843
2021-12-4,E09000015,2476
2021-12-4,E09000016,4102
2021-12-4,E09000017,3987
2021-12-4,E09000018,2609
2021-12-4,E09000019,1170
2021-12-4,E09000020,1696
2021-12-4,E09000021,2171
2021-12-4,E09000022,2540
2021-12-4,E09000023,2246
2021-12-4,E09000024,2366
2021-12-4,E09000025,3184
2021-12-4,E09000026,2698
2021-12-4,E09000027,2382
2021-12-4,E09000028,2652
2021-12-4,E09000029,2556
2021-12-4,E09000030,1841
2021-12-4,E09000031,1878
2021-12-4,E09000032,2608
2021-12-4,E09000033,5975
2021-12-5,E09000001,350
2021-12-5,E09000002,1462
2021-12-5,E09000003,2934
2021-12-5,E09000004,2245
2021-12-5,E09000005,2339
2021-12-5,E09000006,3387
2021-12-5,E09000007,1560
2021-12-5,E09000008,2700
2021-12-5,E09000009,2142
2021-12-5,E09000010,2144
2021-12-5,E09000011,2427
2021-12-5,E09000012,851
2021-12-5,E09000013,1473
2021-12-5,E09000014,1600
2021-12-5,E09000015,1727
2021-12-5,E09000016,2737
2021-12-5,E09000017,3171
2021-12-5,E09000018,1899
2021-12-5,E09000019,869
2021-12-5,E09000020,1161
2021-12-5,E09000021,1432
2021-12-5,E09000022,1627
2021-12-5,E09000023,1374
2021-12-5,E09000024,1603
2021-12-5,E09000025,1923
2021-12-5,E09000026,1945
2021-12-5,E09000027,1533
2021-12-5,E09000028,1696
2021-12-5,E09000029,1794
2021-12-5,E09000030,1430
2021-12-5,E09000031,1345
2021-12-5,E09000032,1772
2021-12-5,E09000033,3814
2021-12-6,E09000001,1102
2021-12-6,E09000002,1941
2021-12-6,E09000003,3774
2021-12-6,E09000004,3599
2021-12-6,E09000005,2380
2021-12-6,E09000006,4832
2021-12-6,E09000007,2600
2021-12-6,E09000008,3619
2021-12-6,E09000009,2701
2021-12-6,E09000010,2312
2021-12-6,E09000011,2717
2021-12-6,E09000012,1005
2021-12-6,E09000013,1554
2021-12-6,E09000014,1396
2021-12-6,E09000015,2047
2021-12-6,E09000016,3991
2021-12-6,E09000017,4053
2021-12-6,E09000018,2434
2021-12-6,E09000019,1275
2021-12-6,E09000020,1464
2021-12-6,E09000021,1941
2021-12-6,E09000022,1914
2021-12-6,E09000023,1953
2021-12-6,E09000024,1967
2021-12-6,E09000025,2351
2021-12-6,E09000026,2605
2021-12-6,E09000027,1854
2021-12-6,E09000028,2399
2021-12-6,E09000029,2497
2021-12-6,E09000030,1819
2021-12-6,E09000031,1783
2021-12-6,E09000032,2455
2021-12-6,E09000033,4542
2021-12-7,E09000001,1417
2021-12-7,E09000002,2186
2021-12-7,E09000003,3534
2021-12-7,E09000004,3599
2021-12-7,E09000005,2412
2021-12-7,E09000006,5031
2021-12-7,E09000007,2798
2021-12-7,E09000008,3617
2021-12-7,E09000009,2660
2021-12-7,E09000010,2447
2021-12-7,E09000011,2986
2021-12-7,E09000012,1104
2021-12-7,E09000013,1548
2021-12-7,E09000014,1507
2021-12-7,E09000015,2212
2021-12-7,E09000016,3971
2021-12-7,E09000017,4120
2021-12-7,E09000018,2427
2021-12-7,E09000019,1414
2021-12-7,E09000020,1556
2021-12-7,E09000021,1989
2021-12-7,E09000022,1977
2021-12-7,E09000023,1960
2021-12-7,E09000024,2057
2021-12-7,E09000025,2475
2021-12-7,E09000026,2579
2021-12-7,E09000027,2085
2021-12-7,E09000028,2667
2021-12-7,E09000029,2425
2021-12-7,E09000030,2051
2021-12-7,E09000031,1784
2021-12-7,E09000032,2603
2021-12-7,E09000033,4787
2021-12-8,E09000001,1571
2021-12-8,E09000002,1981
2021-12-8,E09000003,3832
2021-12-8,E09000004,3615
2021-12-8,E09000005,2430
2021-12-8,E09000006,4819
2021-12-8,E09000007,2894
2021-12-8,E09000008,3754
2021-12-8,E09000009,2670
2021-12-8,E09000010,2461
2021-12-8,E09000011,2868
2021-12-8,E09000012,1208
2021-12-8,E09000013,1682
2021-12-8,E09000014,1588
2021-12-8,E09000015,2272
2021-12-8,E09000016,4066
2021-12-8,E09000017,4019
2021-12-8,E09000018,2589
2021-12-8,E09000019,1472
2021-12-8,E09000020,1626
2021-12-8,E09000021,1882
2021-12-8,E09000022,2097
2021-12-8,E09000023,1966
2021-12-8,E09000024,1968
2021-12-8,E09000025,2350
2021-12-8,E09000026,2724
2021-12-8,E09000027,2100
2021-12-8,E09000028,2467
2021-12-8,E09000029,2543
2021-12-8,E09000030,2082
2021-12-8,E09000031,1790
2021-12-8,E09000032,2716
2021-12-8,E09000033,5298
2021-12-9,E09000001,1768
2021-12-9,E09000002,2170
2021-12-9,E09000003,3891
2021-12-9,E09000004,3774
2021-12-9,E09000005,2458
2021-12-9,E09000006,5327
2021-12-9,E09000007,3173
2021-12-9,E09000008,3888
2021-12-9,E09000009,2873
2021-12-9,E09000010,2468
2021-12-9,E09000011,2887
2021-12-9,E09000012,1217
2021-12-9,E09000013,1786
2021-12-9,E09000014,1580
2021-12-9,E09000015,2279
2021-12-9,E09000016,4258
2021-12-9,E09000017,4143
2021-12-9,E09000018,2736
2021-12-9,E09000019,1609
2021-12-9,E09000020,1756
2021-12-9,E09000021,2155
2021-12-9,E09000022,2117
2021-12-9,E09000023,2065
2021-12-9,E09000024,2117
2021-12-9,E09000025,2911
2021-12-9,E09000026,2818
2021-12-9,E09000027,2132
2021-12-9,E09000028,2719
2021-12-9,E09000029,2665
2021-12-9,E09000030,2256
2021-12-9,E09000031,2006
2021-12-9,E09000032,2758
2021-12-9,E09000033,5910
